Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Nanning_Taibei	0.4870511874195023	0.5581958934633211	1.0452470808828234	1.8065305217731893	1.438068729202526
Nanning_Hefei	0.7698983184531	0.821031027844573	1.590929346297673	1.9773087001215832	2.343357671130865
Nanning_Huhehaote	0.6820288024467952	0.6166565239125613	1.2986853263593565	1.9278203564354424	1.9314855329447798
Nanning_Haerbin	0.5962785442735702	0.6325934968624346	1.2288720411360048	2.1516373449551427	1.9155686807169365
Nanning_Tianjin	0.6197940133029023	0.8231938833123721	1.4429878966152745	1.9484030825452536	2.030802449374841
Nanning_Taiyuan	0.6348997855472985	0.7165046807929154	1.351404466340214	1.9909426723658405	1.980553756514953
Nanning_Tunxi	0.6953683998390959	0.6618282664578139	1.3571966662969097	1.8509137695482634	1.9488952126287389
Nanning_Pingyao	0.7663201065414414	0.7403911596634077	1.5067112662048492	1.9749384444001277	2.2538261987889023
Nanning_Guangzhou	0.11190608971149617	0.1671050941420448	0.27901118385354096	1.8353251969674942	0.3724891602836586
Nanning_Jianou	0.5788858048403792	0.5596156339200354	1.1385014387604147	1.8503994847761291	1.6307856289408882
Nanning_Chengdu	0.5943767456795808	0.4678927268657602	1.062269472545341	2.0337014371589897	1.676677568768207
Nanning_Kunming	0.7558159164622985	0.4957441551493161	1.2515600716116146	1.9565117002593078	1.9745068389500147
Nanning_Hangzhou	0.7717998900948939	0.6241019669151976	1.3959018570100916	1.7533917732494648	1.9773695448024258
Nanning_Taoyuan	0.5070328275484141	0.5490414362834437	1.0560742638318579	2.0351550261925793	1.5809318437132338
Nanning_Meixian	0.36132482735760413	0.6607710410245604	1.0220958683821646	1.9935656265233284	1.381095796854156
Nanning_Shexian	0.660293589610732	0.6397966709773725	1.3000902605881044	1.7951195023526956	1.8251025709660649
Nanning_Wuhan	0.5885052608024915	0.5838896132588289	1.1723948740613204	2.028736340423905	1.7778116223794913
Nanning_Shantou	0.5125585051255315	0.8289088683861607	1.3414673735116922	1.827862013784238	1.7657950897471535
Nanning_Jinan	0.6992469768141438	0.623503930106781	1.3227509069209247	1.9757550000936797	2.0050446408477147
Nanning_Haikou	0.5603775268900212	0.6745819329382201	1.2349594598282412	1.850374968162331	1.7114904814162288
Nanning_Wenzhou	0.6883100759154236	0.5116825755747796	1.199992651490203	1.7937540980258397	1.7463415949605474
Nanning_Xiangtan	0.7322883921797338	0.6349832222494041	1.367271614429138	1.9048770415278682	2.029902568289935
Nanning_Fuzhou	0.606391936459173	0.6895795745285399	1.2959715109877128	1.7982781545574547	1.7800409469628629
Nanning_Suzhou	0.7544656908347195	0.6636588978589024	1.418124588693622	1.8692476591170923	2.073942124335862
Nanning_Xining	0.6962017001053394	0.5311574593867584	1.2273591594920978	2.1350671728366164	2.0175948549547114
Nanning_Xian	0.6226003800038676	0.7275807400687437	1.3501811200726115	1.9862256908903275	1.964205609990506
Nanning_Guiyang	0.584684658678886	0.4866074078030875	1.0712920664819734	1.9892182273261234	1.6496727880850806
Nanning_Zhengzhou	0.6111318765565358	0.5949579844024947	1.2060898609590305	1.9312408263621241	1.7752008146997746
Nanning_Yinchuan	0.6560786712959923	0.5565758325121779	1.2126545038081702	2.618783453744892	2.2747038012570564
Nanning_Changsha	0.6173717074474822	0.7038109299850261	1.3211826374325084	1.9653909211466225	1.9171876787750963
Nanning_Qingdao	0.693027397585396	0.6058663173239885	1.2988937149093847	2.229893387322606	2.1512435284330578
Nanning_Xianggang	0.10697151231874077	0.12357432239378896	0.23054583471252973	1.8639517175275915	0.32296405650682974
Nanchang_Xiamen	0.5354435059690418	0.5989072549263471	1.1343507608953889	1.8963567459755408	1.6142991595595344
Nanchang_Taibei	0.5327323105173213	0.6616409302573202	1.1943732407746415	1.829510387254096	1.6362802259746339
Nanchang_Hefei	0.6413869264259536	0.39626131090606204	1.0376482373320157	2.0274947388496067	1.6966699298016028
Nanchang_Huhehaote	0.5745505781530189	0.6735286590664256	1.2480792372194445	1.970926835998795	1.8059258121868336
Nanchang_Haerbin	0.4982811277015387	0.441987867148931	0.9402689948504697	2.228055987856005	1.552186117359987
Nanchang_Tianjin	0.49048300528438815	0.4907868045978801	0.9812698098822683	1.9918428898081977	1.4677518912453453
Nanchang_Taiyuan	0.5071661087206526	0.8102940920282815	1.317460200748934	2.04364983678166	1.8467640273364327
Nanchang_Tunxi	0.5737807867642106	0.4119065982935074	0.985687385057718	1.8814481331964592	1.491445388415027
Nanchang_Pingyao	0.5988420462398703	0.73600661484327	1.3348486610831403	2.026725043279228	1.9496947869261925
Nanchang_Guangzhou	0.6076143033818571	0.656430730705866	1.2640450340877232	1.8613984987796506	1.787443082857898
Nanchang_Jianou	0.5920080970582988	0.6296143160171522	1.2216224130754512	1.879682671128118	1.7424016772251694
Nanchang_Chengdu	0.46401584903657295	0.7884468381447235	1.2524626871812965	2.0903487363534894	1.7584017818263153
Nanchang_Kunming	0.6762021553089193	0.7547513700140662	1.4309535253229855	2.0004689154798188	2.1074727622900156
Nanchang_Hangzhou	0.5496213854193909	0.5495725869312953	1.0991939723506863	1.771265699021312	1.5230980943732346
Nanchang_Taoyuan	0.5370520755008945	0.7460433395927534	1.2830954150936478	2.0879731550440117	1.8673936560992908
Nanchang_Meixian	0.4780285680469718	0.745042245058186	1.2230708131051578	2.040769673900741	1.7205884499866428
Nanchang_Shexian	0.5117544342515883	0.6231866891898609	1.134941123441449	1.8179378710228242	1.5535244558796832
Nanchang_Wuhan	0.4966631012483192	0.7869303697649684	1.2835934710132877	2.084579465439721	1.8222640718688239
Nanchang_Shantou	0.5929490847755148	0.6738329274669764	1.266782012242491	1.8532848889856708	1.7727365062193212
Nanchang_Jinan	0.6656026965123921	0.6763367615757867	1.341939458088179	2.0226333396104907	2.0226069664763946
Nanchang_Haikou	0.6866930350002239	0.575913728673034	1.2626067636732579	1.8785207194269644	1.8658808228071404
Nanchang_Wenzhou	0.6389255130466286	0.8223939992700354	1.461319512316664	1.8159487624284902	1.982649993971049
Nanchang_Xiangtan	0.6012406029000544	0.5741959211498305	1.175436524049885	1.9417222194805959	1.7416381590547756
Nanchang_Fuzhou	0.49955977519331907	0.6751827407770185	1.1747425159703375	1.8206444699648632	1.584703482899625
Nanchang_Suzhou	0.5705396391230786	0.4424865563309323	1.013026195454011	1.9019076607336518	1.5276002667313286
Nanchang_Xining	0.6496007624588607	0.4221135798569668	1.0717143423158275	2.2073303068060177	1.8559970301567068
