Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Shanghai_Shexian	1.8156682027649769	2.3364055299539173	4.152073732718894	1.8513731185273865	5.697884832717928
Shanghai_Wuhan	2.313364055299539	2.4654377880184333	4.778801843317972	2.1304029535375357	7.3938354040361425
Shanghai_Shantou	2.1059907834101383	2.1013824884792625	4.2073732718894	1.886174219830644	6.073648011348407
Shanghai_Jinan	2.1566820276497696	2.9308755760368665	5.087557603686636	2.064655567629413	7.3836811320302544
Shanghai_Haikou	2.4654377880184333	1.7004608294930876	4.165898617511521	1.9123788642679709	6.415311946467117
Shanghai_Wenzhou	1.566820276497696	2.8294930875576036	4.3963133640553	1.8486244227367472	5.725955316730388
Shanghai_Xiangtan	2.262672811059908	2.152073732718894	4.4147465437788025	1.9800591259731988	6.6322996813494965
Fuzhou_Shanghai	2.087557603686636	2.4193548387096775	4.506912442396313	1.8529513059979823	6.287497426806848
Shanghai_Suzhou	0.7096774193548387	1.4285714285714286	2.1382488479262673	1.9392100626723399	2.80478502143567
Shanghai_Xining	2.0921658986175116	2.2027649769585254	4.294930875576037	2.2587551437914484	6.928455462125887
Shanghai_Xian	2.225806451612903	2.1797235023041477	4.405529953917051	2.078577477919183	6.806234662833941
Shanghai_Guiyang	2.3317972350230414	2.543778801843318	4.875576036866359	2.0815075872579434	7.397432438490872
Shanghai_Zhengzhou	2.4285714285714284	2.9585253456221197	5.387096774193548	2.0116001500700365	7.843839995792207
Shanghai_Yinchuan	2.0921658986175116	2.078341013824885	4.170506912442397	2.88328958809056	8.110661165866885
Shanghai_Changsha	2.165898617511521	2.0	4.165898617511521	2.0542284795941987	6.4492506240058685
Shanghai_Qingdao	2.142857142857143	2.71889400921659	4.861751152073733	2.375873061127219	7.810050568774916
Shanghai_Xianggang	2.3317972350230414	1.23963133640553	3.571428571428571	1.9275989475199307	5.734401232465829
Lanzhou_Wulumuqi	1.2488479262672811	1.8387096774193548	3.087557603686636	2.431676549231225	4.875503893279548
Wulumuqi_Beijing	0.6082949308755761	3.087557603686636	3.695852534562212	2.331813335247454	4.505987835265733
Nanjing_Wulumuqi	1.7327188940092166	3.2857142857142856	5.018433179723502	2.2571073913400252	7.196646908497002
Nanning_Wulumuqi	1.7327188940092166	2.207373271889401	3.9400921658986174	2.0590625521648294	5.775149859972239
Wulumuqi_Nanchang	1.8156682027649769	2.880184331797235	4.695852534562212	2.1205169069156145	6.7303394531094565
Xiamen_Wulumuqi	1.9400921658986174	2.5483870967741935	4.488479262672811	2.082936165793602	6.589475234097264
Taibei_Wulumuqi	2.0276497695852536	2.5345622119815667	4.56221198156682	1.9983304951843237	6.586476580097246
Hefei_Wulumuqi	1.9953917050691243	2.866359447004608	4.861751152073732	2.2565729661381666	7.369106425519936
Wulumuqi_Huhehaote	1.6682027649769586	2.4009216589861753	4.0691244239631335	2.1906835311654853	6.055425982865925
Haerbin_Wulumuqi	0.6589861751152074	2.6359447004608296	3.294930875576037	2.4910189634113133	4.2774917592987
Tianjin_Wulumuqi	0.7603686635944701	2.686635944700461	3.447004608294931	2.2014206638858984	4.360527232908632
