Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Nanjing_Suzhou	0.7581692497269674	0.6871553194384877	1.445324569165455	2.0088901797198937	2.210234079780592
Nanjing_Xining	0.8282604454638445	0.6470954251052533	1.4753558705690977	2.3521024465883533	2.5952488452931215
Nanjing_Xian	0.7571499569364596	0.5225479263771132	1.2796978833135728	2.1582102553211024	2.156636728253311
Nanjing_Guiyang	0.6986798311987747	0.9642800931685321	1.662959924367307	2.1607859652718044	2.4739776666413182
Nanjing_Zhengzhou	0.6420548775796241	0.8709552426672537	1.5130101202468778	2.0852518781193834	2.2098013819958755
Nanjing_Yinchuan	0.6756982682767264	0.9772063888636073	1.6529046571403336	3.0415159468385293	3.0323534470784494
Nanjing_Changsha	0.5661990972589134	0.5825422310279208	1.1487413282868342	2.132628907401836	1.790034793187103
Nanjing_Qingdao	0.7624688224770679	0.7837249943887767	1.5461938168658447	2.4791170009396026	2.6739744148780757
Nanjing_Xianggang	0.9092431310676827	0.8789952839382958	1.7882384150059787	1.9910970019528165	2.6893865562533508
Nanning_Nanchang	0.7871190720171247	0.8987014103304087	1.6858204823475336	1.8855990346810192	2.3828923727049185
Nanning_Xiamen	0.6845553140321311	0.77840767493369	1.462962988965821	1.8651918239319705	2.0552346496956035
Nanning_Taibei	0.7646179830645013	0.7925098681286771	1.5571278511931785	1.8065305217731893	2.173815592031354
Nanning_Hefei	0.9264944085287373	0.9074717311240039	1.8339661396527411	1.9773087001215832	2.7394371857218767
Nanning_Huhehaote	0.8728767555706596	0.8671892914132528	1.7400660469839124	1.9278203564354424	2.5499388694616942
Nanning_Haerbin	0.7820939348477869	0.8080656372729697	1.5901595721207564	2.1516373449551427	2.4908481547543824
Nanning_Tianjin	0.8061881079851057	0.9475271567174269	1.7537152647025325	1.9484030825452536	2.5183065514269325
Nanning_Taiyuan	0.8299006075193568	0.8999316755669564	1.729832283086313	1.9909426723658405	2.552216208899579
